sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,label
13.12156174,10.36179296,10.94307686,8.64444508,11.19969177,10.83641066,8.78071378,10.35983407,10.32420868,8.432388949,1
10.51098371,13.4339873,12.76145948,12.96297872,13.48282815,11.72110434,12.26559592,12.18309103,11.51995117,12.22070682,1
7.851340224,7.487187045,8.729550203,8.432573123,7.170833849,6.667542215,5.826469805,6.506646522,8.190699478,9.680233663,0
12.42456285,11.03209569,10.55125622,11.90342446,10.85751784,11.26801004,10.32911733,12.5997622,10.34319527,11.59687632,1
10.20315478,10.08457341,12.13297178,13.05487925,12.26422669,11.16424268,13.31916168,13.90673188,13.56687966,9.73933732,1
12.18653883,12.79310235,10.57729658,10.10597851,7.906405432,8.511863396,10.52350498,9.362861027,8.715068993,9.304502901,1
11.11906283,11.14626563,12.99496326,12.39190771,13.23621729,12.02225583,11.64137087,10.706466,11.41368948,10.23240326,1
8.770755399,7.65899118,9.056894932,8.991185655,6.773601224,6.743101714,9.518666142,10.4680373,11.86284994,12.65404569,0
11.35468753,11.8565061,13.05672068,13.06962273,13.15922977,13.44285202,12.10888129,12.31266717,9.768971929,11.55266483,1
9.949113273,11.04412185,11.358081,13.37490856,12.70794253,14.59321689,12.8467139,11.53353094,11.99835728,11.90708608,1
12.20469581,10.75827712,11.3856916,12.29199312,10.33017536,9.726903159,10.83724918,10.69491985,11.15734039,11.94059102,1
11.0919268,11.35252371,12.87069819,10.96192469,12.46918656,12.15843474,9.559112853,11.22900122,13.15796525,8.966856676,1
8.621022629,9.803617027,8.657782234,8.591582351,6.160029489,7.473807127,7.505214763,7.635893141,8.173452057,10.80543915,0
12.9627398,11.62312892,11.27733673,13.07502527,11.26869436,12.31633222,11.50237387,12.47923705,11.84910903,9.538706234,1
12.07079389,13.06202585,11.55939642,13.5323127,12.18861445,13.46663016,12.03159695,13.10222973,12.84240783,13.22339061,1
9.903628058,10.43648772,9.39216143,7.233872604,6.941372534,7.07854278,8.779990251,9.755038483,8.704586041,11.97684662,0
10.59041474,10.42909633,11.65110385,10.74303004,12.28066364,10.63510158,12.80712478,10.65723521,11.92897034,8.516342636,1
9.449713784,11.62137151,9.120026988,8.394888973,7.624920307,7.303926576,6.56700861,9.709232571,10.5971167,12.58836996,0
12.36155065,13.30635611,10.9103155,13.02511944,11.70859655,9.351156089,9.527140619,9.110367274,11.85239666,11.02373492,1
11.05486688,13.42040037,13.01366152,12.88864043,11.38978929,13.52309606,12.40452679,10.86851281,12.01833208,11.84726957,1
10.87395677,10.72620598,11.60703831,13.94467482,14.19264506,13.29394096,11.9199136,10.48971921,11.3245649,11.53941685,1
12.31758276,11.84143897,10.79307326,11.34592136,11.07378034,10.43509591,12.09565739,12.52923769,12.82106023,10.94491188,1
11.7232469,11.24752623,11.01500493,13.25821685,11.57540378,11.9951312,10.04237668,9.134587321,11.78148073,10.85213929,1
10.39453249,12.33765814,13.05884256,11.0653805,11.14350839,10.07382837,12.06919003,12.0028859,9.725245784,7.907480459,1
11.14576767,9.820711389,11.92609971,12.20846844,11.67308189,10.94810094,11.7282656,9.6033868,10.08866991,8.126356001,1
10.34812334,10.73403538,11.63908065,13.47748354,13.26916376,11.70988637,12.09551627,12.89993717,11.55085838,11.88288145,1
11.32893117,12.72712547,10.45093737,11.4619998,10.17880779,11.85219593,10.38401349,11.18941315,11.27227107,10.46337496,1
13.55639291,13.4195302,10.67624901,12.85834672,10.82889835,11.95247797,11.8922363,11.15204581,11.07551638,10.26721659,1
10.19893835,9.180888922,10.28333941,12.63025796,11.5630079,12.61478373,11.66970626,10.83616464,12.73040572,12.37121506,1
11.92825368,10.21830157,10.3630011,11.62331796,10.66552743,11.98716701,10.59555362,13.44545523,14.12163589,10.15437868,1
13.09065566,10.59086998,12.67965728,14.08135901,12.16117287,11.58019934,13.81773981,11.56923894,13.01827121,11.34659605,1
12.37507503,11.42016564,12.8108313,13.40116499,10.86058894,11.92048607,12.09391587,12.09040587,13.33810402,10.15147886,1
10.3758616,11.19214813,11.33530515,10.4197884,10.65524229,12.56968052,11.98829545,12.3400089,11.5373596,9.265326774,1
12.82696493,12.19952731,12.53170139,10.87788247,13.67928027,11.40071934,12.35297646,10.97653902,10.81422694,9.324903869,1
6.915828076,9.212628445,7.825599798,8.681174665,8.767553067,9.566428205,9.827186096,11.38808032,9.092963063,12.17059857,0
11.23948234,13.20207804,11.62369573,12.18291926,13.46087221,11.35112374,11.13108358,10.35345043,12.66887538,10.53990172,1
9.138254493,7.552187961,8.522990209,5.772088928,9.381448116,9.000336091,11.19856036,10.95473035,8.478134246,10.39923498,0
9.205919435,10.61351229,9.646658695,6.723640628,7.200471672,6.750060149,9.723152783,9.984881285,10.5023822,12.53214377,0
8.904816543,7.495685902,6.505599515,6.962059067,7.629672787,7.078948026,8.854798463,9.671900138,10.41134031,11.81513897,0
11.12480595,11.01308794,11.50272313,10.8873187,10.40209382,9.918953361,10.7011797,10.75337531,11.31951419,6.793361563,1
10.44297341,10.17632099,11.61578876,10.69656058,11.92636248,13.5339939,11.83464125,11.60776638,10.96894197,11.28047609,1
12.83865766,12.89491694,13.88265927,12.8990984,13.39808903,11.89016482,11.40478309,13.59302787,12.77404017,7.761340859,1
10.71672586,11.90061237,12.52204561,9.126623896,10.82916997,7.887729337,8.095263235,10.85610135,10.27547428,8.169938758,1
10.58727479,11.90295524,10.13437457,10.33539414,12.72242447,9.745628774,11.79651953,11.89279711,11.10141521,11.61438021,1
9.560933676,12.68414038,10.67287889,12.86981804,12.40975483,11.21855979,11.67294235,10.24790361,10.75632375,12.87382152,1
9.336694073,8.680767847,10.23697212,8.6737161,8.202706783,8.953694085,8.142413186,10.93457366,9.528436222,7.833612325,1
10.59052958,8.634858043,9.446696713,6.451901172,6.383064211,7.391837998,9.693757424,7.809406591,10.97849394,12.53030056,0
14.1349147,11.45275767,12.40956739,11.78513954,10.9332636,9.587727266,11.27444645,9.684017426,12.81653048,11.01786087,1
11.97895968,11.08436361,10.81451171,13.84049259,11.8298346,12.81440299,11.80732571,12.04207066,13.12406659,12.50220007,1
9.996947289,11.95281852,12.77960589,13.7532863,12.81839576,12.80214418,11.66452528,10.35186275,12.55579169,11.12199908,1
12.14553345,10.11778642,11.23724114,10.39764439,9.419629861,9.412538547,10.61275461,9.887470448,12.68219841,9.702655052,1
10.71908194,12.70415086,12.50579876,10.9434198,12.67342516,12.96427269,10.58865565,13.47686757,12.22320713,11.33616404,1
10.35895034,12.62166566,11.08925276,10.77363814,9.746610019,9.447688089,10.09293723,11.58904133,12.41462837,11.70596134,1
9.073124713,7.475003383,9.178997117,8.992512249,8.633714822,7.696471233,7.00398543,9.293262392,10.4180922,10.21618497,0
12.13145277,13.10259412,11.30622176,12.59448727,11.12152915,10.2606818,11.77122189,11.59440356,13.14168713,10.19383408,1
12.23914623,12.0449632,12.43911218,13.51426158,12.58189722,12.51462148,12.53596941,12.91186378,13.0868852,12.36454484,1
12.18216922,10.80499973,11.33803813,11.50269353,10.23087345,10.8236907,10.73902798,9.859721587,12.66303185,11.24485649,1
11.40565434,12.742284,12.74858387,10.83240873,11.31196743,11.05268756,10.6982249,10.12228488,10.19090555,10.96924693,1
8.64076107,8.181740909,8.293278136,7.292275186,6.083506797,5.27132945,5.966097125,7.901295945,9.23764255,9.976692124,0
10.84994967,11.61129489,12.3211936,10.9718683,13.22195372,10.86172738,10.09508425,9.623625492,11.32684957,9.893730042,1
11.17040166,11.77520049,11.61527571,10.88313641,11.02261358,13.93193914,13.1520629,12.87047171,12.73694249,10.03641455,1
9.788389962,11.51855652,10.69398383,11.89152362,12.47640159,12.24801781,10.4403391,11.30818534,10.34963038,9.825686139,1
11.43638155,10.0436664,9.524076414,8.688352404,9.344309483,6.342031719,7.487784215,6.840202016,9.850501377,10.40037231,0
8.545078824,7.226199492,9.036603905,5.994091741,6.72368207,8.86832926,9.23607452,10.73435352,8.571949585,9.624792043,0
10.60977572,12.40347085,11.15668501,12.38568906,11.18194303,11.18402819,10.67738312,11.58643134,12.35376734,9.267539197,1
10.41924222,10.54074234,10.13470514,10.76447507,8.107957343,8.452795709,7.335675907,9.22936632,10.4558898,12.79736564,0
11.0391893,13.8003869,11.29775058,10.79069787,10.88236414,10.63522066,10.05830443,12.45852248,12.8995824,8.48992389,1
10.41026055,10.80964858,12.77024676,13.40636094,13.87537356,13.88533831,13.37960156,12.35674803,11.52456433,11.15521947,1
11.9567841,11.04548106,11.66869718,12.84708326,10.72882031,12.4985147,13.25616018,12.49055181,11.94206066,10.93243694,1
11.32658609,13.18970206,13.51156652,11.45440046,11.41651456,10.68222948,11.51508054,13.1872471,13.23955663,9.902362196,1
12.32440045,11.55415908,10.66936717,11.48200713,9.223047982,8.797171283,9.706988549,11.25803131,9.778758515,8.22195526,1
12.56273311,12.83871794,11.25185571,11.95176158,9.788534268,10.33314619,8.646286312,9.075223734,11.91068119,10.37433911,1
11.66019999,13.04245857,12.30234249,12.60904423,13.33905841,12.23609254,10.70625913,13.63895805,12.91278631,12.05506165,1
13.77037281,11.01613356,13.26811902,13.38328089,12.07538448,13.15256126,12.16756052,11.63776926,11.95554162,10.27826224,1
12.15722122,12.97574796,12.57339752,12.73883521,13.39225399,10.92061928,13.49382014,13.87557014,12.91528739,10.26116081,1
11.8806766,11.33092448,10.29745441,12.78944624,10.90996161,13.36944369,12.99838137,13.06884237,14.48845014,10.68044136,1
10.29226468,13.66412438,10.7459176,14.08502862,11.74195072,11.05725352,12.21016804,10.67862565,10.78960329,11.31625406,1
11.68750103,10.63025096,11.99877347,11.91786972,10.57793878,13.27277049,10.85980789,12.78376538,11.45793024,12.10894297,1
12.39437498,11.20567167,10.70562253,13.26301268,10.45593744,12.32096828,12.30680046,13.34344116,12.83963014,11.58247918,1
12.58546144,11.63502292,13.10107459,10.8692697,10.85719265,10.98353413,8.895813868,10.31138832,9.20175813,8.567290616,0
10.9219632,11.79793915,10.53771855,10.79345189,11.0949774,12.28177164,11.65615671,11.03198122,11.65404067,13.03947163,1
11.8114282,13.6938305,10.86529303,11.64699495,11.19082486,11.4800001,9.223389687,11.28840182,12.20099139,8.422249712,1
12.27431831,12.85333346,11.81372317,13.04455423,14.10675296,14.17759563,13.82811296,13.30278786,11.99175916,11.84977165,1
12.19161192,12.56228352,13.14966311,12.31601585,12.22775735,12.74226459,12.15290313,11.47602936,13.00447531,11.69615927,1
10.44927099,9.270764988,9.161448848,8.909041436,8.641318898,6.367877672,7.395242039,8.227917919,11.61853101,12.49184471,0
11.99120901,11.91151046,12.42458561,10.95993182,12.12932766,10.34175324,12.05074016,12.71531325,11.7225458,8.793536345,1
12.9117905,12.57478622,12.28054612,10.8657842,10.64579332,12.43583385,12.33112127,11.02393774,13.27876461,8.797462778,1
9.232573717,11.71766641,12.04841669,11.01638256,10.94388691,14.02729977,11.56903346,13.56464709,11.96979699,13.10081432,1
11.46156696,13.4481291,11.86963353,11.89366504,11.49908416,11.92089983,13.17870881,12.00813201,12.35457483,11.16614809,1
12.94329615,13.51035076,13.98034446,14.07608135,12.28396854,13.21887576,11.24130833,11.90062508,11.51549832,9.344091913,1
8.132079396,10.62044599,9.087586286,10.81820113,8.915718922,10.25915234,11.11569851,9.793268121,10.78552293,11.22348151,1
11.95583412,13.80986038,10.90653646,13.01038718,10.44817031,13.05776272,12.42975444,10.95708822,13.00910617,6.912230261,1
9.491465025,8.403155404,7.638738604,8.981880223,8.565007479,8.496982314,7.268875548,5.725850399,6.886019296,10.74220235,0
9.786987642,7.369255436,7.081260082,7.025806288,6.010144919,7.725588165,8.017926964,9.342477453,9.00854039,10.48743568,0
10.29343687,12.12888395,11.93225295,10.75236188,11.15688784,12.9780378,12.23892024,10.73600631,12.77420699,10.5321907,1
9.768605162,12.03335642,11.94121628,9.117399526,9.090067127,10.5758141,10.58959117,9.337711034,10.43639025,8.318172219,1
12.35981265,10.69943695,10.30014623,10.76151873,10.22427435,12.83479697,12.26989872,13.34366205,13.00083192,8.828732414,1
13.08102962,12.06581085,13.69086483,11.86269773,11.3574601,10.32562957,12.81210414,11.27513896,12.17492635,11.11410791,1
10.79761846,11.94379127,10.6544633,12.35758262,13.30754302,12.55664408,11.60125705,11.41484177,8.930436941,7.01691148,1
11.85086578,13.70589895,12.36527276,11.60539789,10.28921911,11.64220643,13.03890093,10.91447068,12.15547929,7.223720502,1
11.93334447,12.69872129,11.94301952,12.54136326,12.90102376,13.1181773,11.41825119,13.02013688,10.06232959,9.868501041,1
12.64125072,10.21072588,10.07885884,9.121327728,9.060099885,7.712739045,7.589919173,6.23640647,7.026055551,8.63934772,0
7.559448158,9.054930357,8.963331664,5.712127944,8.515623293,8.204754059,8.745347551,9.866463422,9.142595842,12.51241112,0
10.40684798,10.05347913,9.088411063,7.300447974,6.755302781,6.812804857,7.469882999,10.38312361,11.13658174,11.90136881,0
9.131078348,8.130808593,8.326977094,9.023088895,7.188397473,8.71032152,6.921560223,7.471831716,9.135056908,10.45882649,0
11.43966531,11.63181674,11.55375297,12.1685738,10.78401317,12.45304615,12.10069173,10.49898594,11.55139057,11.33402802,1
11.07893513,10.88348458,10.59142888,10.67708344,10.5654448,10.71952513,11.83283619,11.66316366,12.7299466,12.96429248,1
10.52292407,9.714232244,8.609080454,10.84478614,9.933105411,11.56260294,11.45478859,9.513215124,9.86251019,11.71540181,1
12.08526034,10.92551827,10.67022976,13.33968441,13.34106876,12.08027015,12.69008984,13.29052886,12.73495875,9.482412518,1
13.16965837,12.29941933,13.59282998,12.3201695,11.76637253,11.39582566,10.07033377,10.1085488,11.05038772,10.24895742,1
12.32355073,10.36871597,10.85733054,9.744794633,8.981476343,9.402079608,8.136486553,10.00067074,11.54165834,8.394072057,1
12.45924267,11.96156164,11.95583294,11.51006493,11.27019553,11.66049368,11.16941679,11.41227333,11.79511789,13.08497847,1
10.75426529,13.28994589,13.18724482,10.42096065,10.43653548,11.64064899,12.82566401,11.03947366,12.91549853,10.59944725,1
7.867359615,9.878111453,6.859091703,6.378510775,7.581180714,5.685502289,6.71945001,9.529845614,8.901000668,11.89428183,0
11.04915775,9.244363134,10.14600447,8.857017067,7.987796179,7.276996119,7.25988022,8.552872585,8.061484535,9.722466511,0
11.93855585,11.94540845,11.94820126,10.37996904,8.607095135,9.035233339,10.84755026,10.09547551,12.04048081,10.60782011,1
11.20448111,11.9216881,12.59764893,11.33770864,10.69377894,10.51974896,12.85927526,11.39440722,10.84564916,9.067676094,1
9.743279561,8.505982011,8.55514247,8.228251236,6.952540906,7.690107579,11.31134321,10.91190315,12.63508734,12.36192574,0
12.06295291,9.948930521,11.63454774,9.149211155,10.75222287,8.912495061,9.346143815,11.69184605,9.669901563,10.06144053,1
13.30807027,12.98767014,10.93502316,12.18733123,10.93719746,11.39521795,11.6609447,9.750651622,12.22170907,11.09357531,1
13.10017092,12.12516645,11.54806886,13.41183956,12.62007799,12.46795563,13.52402014,12.38370413,13.32614604,10.47084363,1
9.483084997,11.39621923,10.38226195,11.8292296,12.03149253,11.52424622,10.10060378,11.79039338,11.0955175,8.963387518,1
11.53160581,12.43405322,11.95981419,12.63477759,12.64119412,10.1108115,10.1572131,9.140187476,8.701329809,8.939921977,1
11.81434891,11.34969114,12.58417758,13.52889563,12.16707164,10.76013,10.54109945,12.58336731,13.87575558,10.16141263,1
8.982780981,7.841681198,7.225377357,7.691392258,8.418124172,8.175748232,9.584739051,11.39395496,11.86046828,13.33964003,0
11.91292853,11.16277168,12.15111316,12.61430817,12.22153104,11.49622154,10.20064078,10.99412082,14.17397343,10.56043076,1
13.11293032,12.20102025,11.87344057,11.00316145,10.97293651,10.18346884,10.30004507,9.177083129,9.223593549,9.591671744,1
10.88873617,12.46580638,12.45538302,12.29073953,11.56848985,10.97201004,10.64855233,12.22338255,12.81651794,12.42713939,1
12.30543048,10.56925438,12.14468229,12.11262471,13.77485154,12.31970308,13.96609485,13.23239839,11.95301517,12.48540017,1
10.53984104,10.05898885,9.25341853,9.243873287,8.202671294,8.965369268,8.002155325,8.31241054,9.711374643,11.13682905,0
11.14641969,12.73984191,12.86842789,12.48525361,11.43164854,12.22114612,14.32590881,12.85868539,10.49040801,12.53655115,1
9.782122441,10.49933514,10.49570008,9.307726865,8.322329538,8.550692096,7.76504104,9.993913686,10.19398434,10.76988208,0
10.73756189,9.09732227,7.913630205,7.256128963,7.289052191,6.041925739,7.776050518,9.354749087,7.523425577,9.265806415,0
11.83942615,12.39072244,12.54986515,10.58363773,13.84931639,11.16901238,12.74874554,11.33372685,11.42055335,10.87451446,1
12.36589706,12.1216157,11.46863445,13.49127119,13.98752936,13.77789258,11.94357033,9.026000362,9.80675244,8.040560282,1
12.55486217,13.69278389,12.97536206,11.43563808,13.30075208,12.32296833,12.4265936,13.33107337,13.3992579,12.34699448,1
9.412350445,7.256109744,7.52766376,8.307449058,6.678735154,9.075878907,8.906972907,9.550770954,10.65361226,11.86633355,0
11.11810549,12.67421189,12.47124361,13.10168725,11.45466044,13.25607049,12.88912997,11.76539136,11.54186262,10.33568705,1
9.869775955,9.564409843,9.234338621,5.61450578,6.250318107,7.429687516,7.650578776,9.057494471,10.26851007,10.39886272,0
11.11950414,12.78635229,13.77500762,14.57076769,13.83962328,13.81393978,11.55519358,12.56820418,10.04365919,9.895390193,1
8.996956648,11.86648242,11.10551551,10.19670055,13.10548677,10.90852252,10.6526294,11.18277326,12.55243726,10.57669808,1
11.64054396,11.79468626,10.97789475,10.50868471,12.33113799,10.81050549,11.93322085,12.48692583,10.82910038,7.651933448,1
13.2362736,13.01957641,12.65816588,11.57953868,12.73828505,11.34995277,10.79559308,9.83208003,10.85923235,11.56260799,1
11.88619191,11.23898418,10.64076038,13.58190181,12.61199678,13.01898426,12.2215548,12.62528027,13.53769086,12.5404497,1
11.69748222,13.12239887,11.00830713,12.89445245,11.49426827,11.28589969,12.84707575,12.61640398,10.79951204,11.12685717,1
11.59480283,12.9249181,12.92089461,12.01792233,10.22222907,12.02388188,11.4062338,10.51697545,10.32421285,9.613168885,1
12.85680892,10.68133728,13.08937173,12.34315719,10.90601449,12.72528623,10.43382751,11.0858571,13.92706658,9.929809946,1
10.25239414,11.04317754,11.98840599,11.62137595,12.2772435,13.87216725,13.05568633,12.65729827,11.00260896,10.63220039,1
11.2248338,11.04518725,10.40480553,10.44018656,10.40931256,9.327707383,7.939208961,9.81547584,10.07208942,10.82343125,1
10.62186444,11.22665099,13.01204863,12.95693902,11.93346798,11.24439028,10.89261479,13.4013195,12.11608217,12.86971517,1
13.40816405,12.25734316,11.49080381,13.10717994,10.39661414,11.63308115,9.742514651,10.68598968,9.660207305,7.200366041,1
13.21951289,13.65548684,11.4918589,10.70457818,9.944136249,11.32419468,9.795427393,12.30044883,11.68185589,10.56229571,1
12.76976781,11.46455137,13.37406507,13.21361935,12.49658888,14.05180474,12.54522499,11.23768124,11.41900245,10.27685472,1
9.762873575,10.7713358,11.97149101,11.61976921,11.07899132,12.94594043,11.52422157,12.13381654,11.93448243,13.21245644,1
9.853353571,10.77957871,10.52541509,11.40971637,10.26542973,10.88723537,11.89495092,10.27420289,12.37108465,12.4847167,1
11.2593398,10.71637005,12.44247556,13.27864534,13.11094626,13.082592,12.52650654,10.27193461,10.66206175,10.71756942,1
12.85709736,11.6120189,12.26432872,12.80216594,12.16198634,11.09220021,11.54938709,12.74233994,10.89367437,9.171270974,1
11.14194694,13.01159032,10.76007697,11.32210924,11.13752052,10.66217782,8.398149258,7.671642093,7.478918861,9.575642251,0
13.45387248,10.5751288,13.27504658,11.66561956,10.29067947,11.57967529,10.60878112,8.921585245,12.10022411,10.3788825,1
8.133420691,8.272902534,8.757358513,8.424698462,8.861336498,7.722572032,6.371131743,7.932416632,8.588640398,12.64006275,0
11.98633264,10.70799882,10.78332551,12.36456035,11.52207392,11.58792654,9.595751698,8.726254601,9.875803636,8.868956628,1
9.716676733,13.1812244,12.24750248,11.25457403,14.03391352,11.57331573,12.33240567,11.74567674,12.01979176,11.70448567,1
9.397015477,9.245350793,10.18228057,7.946323164,7.421428287,5.973870587,8.247206098,5.559453907,5.818487134,7.814368424,0
11.18167904,12.54820416,11.16918482,11.90744603,11.86366303,12.7939249,11.15707477,13.01769566,12.70822764,10.49765444,1
12.71763509,11.99177296,13.40849503,12.21047455,11.23964789,12.9662522,11.30671011,13.11751918,11.88259792,13.31439832,1
8.895113364,10.75253815,10.50251434,8.851279882,10.29366598,8.350808162,8.742580515,9.60224764,7.956221197,8.448348617,1
10.76439482,11.750892,11.15556295,12.65657293,10.15911619,9.917640683,11.51259678,10.28056042,13.18743665,8.914852808,1
12.33735341,13.49819076,12.16561743,12.61656883,9.723592567,9.406809875,9.693205582,12.71109843,11.23589383,10.56436551,1
13.07491553,11.0284826,13.29085225,13.22239921,12.88395177,13.01619428,10.9567878,10.80596018,12.25372414,7.329558484,1
12.51423736,11.08983632,12.74842377,13.03586827,11.78577761,12.62841044,12.36120725,11.13760644,11.35362065,8.651210649,1
11.44092347,13.75196942,13.48490572,13.44441268,11.69421271,12.34489801,12.19888045,8.944937188,8.309377757,9.64010759,1
11.73985981,11.99950766,12.58884003,11.893364,12.80348273,12.26174314,12.32625287,12.20529196,11.42974948,9.995918127,1
12.7762048,12.99122669,13.96490922,13.14845255,11.93633509,12.23890385,12.34650317,11.21380879,13.67255605,10.36360446,1
13.42192329,11.21869947,13.40650716,13.67793604,13.86191931,10.96573895,10.63964542,10.48478475,11.66126817,9.311778656,1
10.30261472,12.80293442,11.52996943,12.26080867,11.13778472,11.37296485,11.10645584,11.66630796,13.30239148,12.40933876,1
12.67372263,11.22050635,10.91762736,11.02253942,12.98261599,12.59570625,13.0489345,11.69067953,13.55806403,13.24712426,1
10.61456014,12.54673408,13.47853661,12.42207612,13.30226372,12.81983219,10.53906314,11.86336458,11.90082565,10.6286963,1
12.62831748,13.03437617,11.72053109,13.50731066,12.80356992,10.4245712,10.54750128,12.01206387,11.13686048,8.129333792,1
10.43534346,11.81698363,9.15213301,10.17728076,8.680064827,10.05738684,9.494860144,11.44957258,9.215635661,8.870425999,1
12.07206144,10.96506443,11.05279143,11.4439144,13.16299515,12.20094321,11.14545739,10.5809215,11.38633266,8.878659382,1
11.1780597,10.98107364,10.09404521,11.07169616,9.609044221,8.018744933,10.15081789,8.789316139,10.73803403,10.63311351,1
10.01775584,12.34102068,13.45836028,11.00905456,12.09030983,11.91914014,12.53901599,11.22658028,12.85363108,9.66649339,1
11.50510888,11.48293193,12.43218458,10.22070052,11.6704521,10.71884232,13.14555081,12.23939379,13.58862583,11.40186544,1
10.33074985,11.69526309,11.42341895,11.1830324,12.34943378,10.0766832,10.43035134,13.25766565,12.79553056,9.803359796,1
11.52290287,10.32790161,12.35872372,9.385462267,10.19594078,8.006668409,9.229013471,8.678573149,7.975926676,9.34795986,0
11.3221018,10.35526858,9.519544581,8.554316045,8.016079596,7.95371529,6.600439019,6.587076131,7.692113946,8.119434379,0
11.69472702,11.17885888,11.2152748,11.26441607,12.85469528,11.31592788,10.31454746,7.267444754,8.038208344,8.531604233,0
13.4655128,13.24089169,10.73938429,11.09009906,10.88292022,10.05825221,11.90304236,11.99350152,11.49220827,10.64759728,1
10.58517506,10.60508168,12.69855903,12.25043309,9.186395599,10.64421267,10.3987951,8.260667854,11.34433643,8.71698531,1
11.23513828,11.00551131,12.65418061,13.06333978,13.53133323,12.58867184,10.85418319,11.74752524,9.733301877,10.48086194,1
10.80759898,13.27865679,12.94231965,12.59985352,9.482812552,10.71102053,8.566996659,12.07554517,12.36054122,9.205961556,1
10.91127021,11.95550863,11.07985483,11.6305533,11.05120169,13.92285955,13.0405816,12.34730911,10.92971066,13.17151249,1
9.252630024,7.2098736,7.655440627,5.669950504,7.558742741,7.515713119,7.646188379,10.07248115,10.02935175,10.2618406,0
14.10961774,11.2169889,12.12420932,12.36915412,11.90040499,11.56353514,9.092468898,10.69564808,9.127401737,10.0674182,1
11.7138805,12.7224285,13.89096127,12.00474031,13.46415325,12.94916912,12.67672177,12.45022454,11.7629125,9.42067782,1
11.45637476,9.884072878,10.41887229,11.85431042,11.62551921,12.40515059,11.9755372,12.74945032,12.03118863,11.75831068,1
8.426117083,9.74940805,7.699652026,10.02803181,10.19042631,7.790631583,8.853139545,9.669890124,8.619113214,9.250421545,0
13.16064197,10.59782048,12.99700845,13.3600689,12.18345996,11.70387897,12.9529014,12.76248409,13.07563428,9.897748424,1
12.73512687,11.6575819,11.5978659,10.82017581,11.20402035,10.57667764,11.32422705,11.35358061,8.81541039,8.543020936,1
8.458200537,7.774855675,9.120770121,6.77350142,6.448429868,7.185545318,7.37916449,9.812051596,9.545970542,11.92358867,0
9.457180728,11.1141036,13.2456999,12.4674262,12.60971999,11.67262717,13.34644187,9.412490933,8.944062903,10.05036921,1
8.131889688,7.874005134,6.3724415,7.647146732,5.98111741,8.437632818,10.41691615,11.01611232,9.749610029,11.57615274,0
7.322000014,7.273469546,8.192198817,7.231159101,8.841284812,7.99035035,10.02074057,8.993690809,12.16824073,10.67602789,0
12.03100135,10.19774039,10.09680975,8.919816236,7.994894632,9.530629695,8.531560433,7.340812268,9.859593236,9.637756545,0
11.94094029,11.73463041,11.37769134,13.64032387,13.8808764,12.7475035,11.28460156,13.82975197,12.29379997,10.55096376,1
9.736867451,12.78502807,10.62738604,12.50021913,12.15827116,12.89970964,11.63425412,12.71792931,11.78685566,9.162441361,1
11.77851452,11.73918538,9.66082094,10.45805384,11.44667602,11.98194996,8.351730892,8.842907741,7.183112283,9.060177085,0
10.95872116,11.48966263,10.54391582,10.46191214,12.13903569,10.11117053,12.17544423,13.33543449,12.14834872,7.447436622,1
11.12362662,13.46476568,11.06274661,13.37770892,11.78444173,10.00577339,10.50282283,11.54836268,10.46776279,8.801051442,1
10.9996178,11.40572564,13.38984812,12.77741276,12.23418739,13.2793845,12.79296078,13.19448849,11.79161593,13.62942281,1
8.465582286,8.668393834,11.19515458,10.76921113,10.26401232,10.01793667,11.95481539,10.4364464,10.76356374,12.89784158,0
12.229522,11.29579995,10.59552646,11.94087608,12.45370643,11.27307818,11.31369277,10.36850836,10.83823651,10.43562921,1
11.11168595,13.08876778,10.59267915,12.12819265,11.1853531,12.38259102,10.73842431,9.734874986,10.55468791,11.68991594,1
12.5866092,11.47026378,13.04857867,10.49832206,12.42653849,11.25839377,12.24409261,11.79253246,9.955905524,10.42110096,1
11.17046812,12.18206073,12.99322709,10.68653558,13.29128319,11.15638708,13.59589516,11.34121884,11.28514721,11.75183516,1
12.38038433,11.72003955,13.70833731,11.46614356,12.88395191,10.4162942,9.980745421,11.6400202,13.90866487,9.745640399,1
11.11983524,13.04695362,12.97062612,11.71293754,11.12053887,11.92018633,9.17613032,11.1483775,11.40873003,10.41234715,1
10.33167522,10.78856372,13.33133851,13.58550333,13.52721332,10.87878608,10.76529735,8.462922618,10.42356326,9.369415549,1
11.1156855,12.18218244,10.32040187,13.07199241,12.26047642,14.52011169,14.35869827,11.19956899,9.990725762,12.10129156,1
10.89718512,12.77201185,12.13000766,11.09099682,11.17481514,8.757905796,10.01524189,10.27645459,9.776126663,9.864599831,1
10.6453764,10.7881337,10.31317435,11.61304665,11.99919951,8.651922784,10.8693012,10.78968006,10.87838747,8.389737513,1
11.59516879,13.10597838,12.6720705,13.05774443,11.21504079,11.88429051,12.71704761,12.59349087,10.96607382,10.23690812,1
11.0478677,10.85015671,10.55808482,12.08871183,12.34867857,13.11281865,12.73658126,11.11322678,11.62886306,10.76291644,1
11.70072972,11.2990796,12.15100348,12.72410109,11.98667814,13.0195221,10.4012031,12.61279881,10.90575693,8.788400518,1
